sample_id,smell,entity_type,repository,path,start_line,code_name,reviews,severity_mean,unanimous,fired_strategy,fired_with_size
4359600,blob,class,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/store/raw/data/CopyRowsOperation.java,66,org.apache.derby.impl.store.raw.data.CopyRowsOperation,2,none,1,0,0
4352708,feature envy,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/NormalizeResultSetNode.java,561,org.apache.derby.impl.sql.compile.NormalizeResultSetNode.NormalizeResultSetNode ResultSetNode|ResultColumnList|Properties|boolean|ContextManager,6,minor,0,0,0
4319422,long method,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/DMLModStatementNode.java,1184,org.apache.derby.impl.sql.compile.DMLModStatementNode#createTriggerDependencies TriggerDescriptorList|Dependent,2,none,1,0,0
4318037,feature envy,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/IntersectOrExceptNode.java,428,org.apache.derby.impl.sql.compile.IntersectOrExceptNode#getFinalCostEstimate,2,none,1,0,0
4355601,blob,class,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/sql/execute/rts/RealRowResultSetStatistics.java,46,org.apache.derby.impl.sql.execute.rts.RealRowResultSetStatistics,6,none,0,0,0
4322752,blob,class,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/iapi/services/io/LimitInputStream.java,32,org.apache.derby.iapi.services.io.LimitInputStream,2,none,1,0,0
4317110,data class,class,git@github.com:apache/derby.git,/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/compatibility/helpers/DummyClob.java,35,org.apache.derbyTesting.functionTests.tests.compatibility.helpers.DummyClob,2,none,1,0,0
4354720,long method,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/UnaryArithmeticOperatorNode.java,216,org.apache.derby.impl.sql.compile.UnaryArithmeticOperatorNode#bindSQRTABS,2,none,1,0,0
4324794,feature envy,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/services/monitor/FileMonitor.java,91,org.apache.derby.impl.services.monitor.FileMonitor#createDaemonGroup,2,none,1,0,0
4336972,feature envy,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/services/monitor/BaseMonitor.java,513,org.apache.derby.impl.services.monitor.BaseMonitor#getServiceType Object,2,none,1,0,0
4320364,feature envy,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/sql/execute/GenericResultSetFactory.java,188,org.apache.derby.impl.sql.execute.GenericResultSetFactory#getUpdateVTIResultSet NoPutResultSet,6,none,0,0,0
4322497,feature envy,function,git@github.com:apache/derby.git,/java/org.apache.derby.tests/org/apache/derbyTesting/system/nstest/tester/TesterObject.java,69,org.apache.derbyTesting.system.nstest.tester.TesterObject#getConnection,2,none,1,1,1
4320152,blob,class,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/services/daemon/IndexStatisticsDaemonImpl.java,1368,org.apache.derby.impl.services.daemon.IndexStatisticsDaemonImpl.KeyComparator,2,none,1,0,0
4360681,long method,function,git@github.com:apache/derby.git,/java/org.apache.derby.tests/org/apache/derbyTesting/junit/TestConfiguration.java,470,org.apache.derbyTesting.junit.TestConfiguration.clientExistingServerSuite Class|String|int,2,none,1,0,0
4318753,long method,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/sql/execute/GenericAggregateResultSet.java,200,org.apache.derby.impl.sql.execute.GenericAggregateResultSet#finish,2,none,1,0,0
4359175,blob,class,git@github.com:apache/derby.git,/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/util/streams/LoopingAlphabetStream.java,32,org.apache.derbyTesting.functionTests.util.streams.LoopingAlphabetStream,2,none,1,0,0
4328225,blob,class,git@github.com:apache/derby.git,/java/demo/scores/java/client/org/apache/derbyDemo/scores/data/Data.java,217,org.apache.derbyDemo.scores.data.Data.School,2,none,1,0,0
4356398,long method,function,git@github.com:apache/derby.git,/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/SubqueryNode.java,606,org.apache.derby.impl.sql.compile.SubqueryNode#preprocess int|FromList|SubqueryList|PredicateList,4,major,0,1,1
4296219,blob,class,git@github.com:apache/directory-fortress-commander.git,/src/main/java/org/apache/directory/fortress/web/panel/ConstraintBasePanel.java,44,org.apache.directory.fortress.web.panel.ConstraintBasePanel,10,major,0,0,1
4298894,long method,function,git@github.com:apache/directory-fortress-core.git,/src/main/java/org/apache/directory/fortress/core/ldap/LdapConnectionProvider.java,107,org.apache.directory.fortress.core.ldap.LdapConnectionProvider.LdapConnectionProvider,2,none,1,0,0
4297095,long method,function,git@github.com:apache/directory-fortress-core.git,/src/main/java/org/apache/directory/fortress/core/rest/DelAccessMgrRestImpl.java,361,org.apache.directory.fortress.core.rest.DelAccessMgrRestImpl#sessionPermissions Session,2,none,1,0,0
4298660,feature envy,function,git@github.com:apache/directory-fortress-core.git,/src/main/java/org/apache/directory/fortress/core/util/VUtil.java,288,org.apache.directory.fortress.core.util.VUtil#timeout Integer,2,none,1,0,0
4301023,blob,class,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/impl/GssInitCred.java,32,org.apache.kerby.kerberos.kerb.gss.impl.GssInitCred,2,none,1,0,0
4300952,feature envy,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-identity/src/main/java/org/apache/kerby/kerberos/kerb/identity/CacheableIdentityService.java,98,org.apache.kerby.kerberos.kerb.identity.CacheableIdentityService#getIdentity String,2,none,1,0,0
4302593,long method,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-simplekdc/src/main/java/org/apache/kerby/kerberos/kerb/server/SimpleKdcServer.java,233,org.apache.kerby.kerberos.kerb.server.SimpleKdcServer#createPrincipal String|String,2,none,1,0,0
4301198,feature envy,function,git@github.com:apache/directory-kerby.git,/kerby-pkix/src/main/java/org/apache/kerby/x509/type/BasicConstraints.java,43,org.apache.kerby.x509.type.BasicConstraints#getValue,2,none,1,0,0
4301341,feature envy,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/GssMechFactory.java,113,org.apache.kerby.kerberos.kerb.gss.GssMechFactory#getCredentialElement GSSNameSpi|int|int|int,6,none,0,0,0
4301429,feature envy,function,git@github.com:apache/directory-kerby.git,/kerby-common/kerby-xdr/src/main/java/org/apache/kerby/xdr/type/XdrEnumerated.java,44,org.apache.kerby.xdr.type.XdrEnumerated#toBytes,2,none,1,0,0
4301650,long method,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/base/EncryptedData.java,63,org.apache.kerby.kerberos.kerb.type.base.EncryptedData#getName,2,none,1,0,0
4301165,long method,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/impl/GssEncryptor.java,133,org.apache.kerby.kerberos.kerb.gss.impl.GssEncryptor#decryptData byte[]|int,2,none,1,0,0
4301991,long method,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/ad/ADIntendedForApplicationClass.java,115,org.apache.kerby.kerberos.kerb.type.ad.ADIntendedForApplicationClass.IntendedForApplicationClass#getAuthzData,2,none,1,0,0
4301941,long method,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-admin-server/src/main/java/org/apache/kerby/kerberos/kerb/admin/server/kadmin/AdminServerContext.java,49,org.apache.kerby.kerberos.kerb.admin.server.kadmin.AdminServerContext#getAdminRealm,2,none,1,0,0
4306236,blob,class,git@github.com:apache/directory-kerby.git,/has-project/has-server/src/main/java/org/apache/kerby/has/server/web/WebServer.java,43,org.apache.kerby.has.server.web.WebServer,4,minor,0,1,1
4302252,long method,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-crypto/src/main/java/org/apache/kerby/kerberos/kerb/crypto/cksum/HmacSha1Aes256CheckSum.java,34,org.apache.kerby.kerberos.kerb.crypto.cksum.HmacSha1Aes256CheckSum#confounderSize,2,none,1,0,0
4304469,data class,class,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/ad/CamMacVerifierChoice.java,40,org.apache.kerby.kerberos.kerb.type.ad.CamMacVerifierChoice,2,none,1,0,0
4302392,long method,function,git@github.com:apache/directory-kerby.git,/kerby-common/kerby-asn1/src/main/java/org/apache/kerby/asn1/type/Asn1Eoc.java,62,org.apache.kerby.asn1.type.Asn1Eoc#toString,2,none,1,0,0
4302405,data class,class,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/transport/KdcUdpTransport.java,33,org.apache.kerby.kerberos.kerb.transport.KdcUdpTransport,2,none,1,0,0
4303100,long method,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/response/ApResponse.java,96,org.apache.kerby.kerberos.kerb.response.ApResponse.validate EncryptionKey|ApRep|ApReq,2,none,1,0,0
4301441,feature envy,function,git@github.com:apache/directory-kerby.git,/kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/common/KrbUtil.java,82,org.apache.kerby.kerberos.kerb.common.KrbUtil.pricipalCompareIgnoreRealm PrincipalName|PrincipalName,2,none,1,0,0
4310755,feature envy,function,git@github.com:apache/directory-ldap-api.git,/ldap/model/src/main/java/org/apache/directory/api/ldap/model/url/LdapUrl.java,1067,org.apache.directory.api.ldap.model.url.LdapUrl.decodeUrl byte[],4,minor,0,0,0
4309297,feature envy,function,git@github.com:apache/directory-ldap-api.git,/ldap/model/src/main/java/org/apache/directory/api/ldap/model/schema/registries/ImmutableComparatorRegistry.java,148,org.apache.directory.api.ldap.model.schema.registries.ImmutableComparatorRegistry#iterator,6,none,0,0,0
4315157,feature envy,function,git@github.com:apache/directory-ldap-api.git,/ldap/model/src/main/java/org/apache/directory/api/ldap/model/schema/registries/ImmutableMatchingRuleUseRegistry.java,88,org.apache.directory.api.ldap.model.schema.registries.ImmutableMatchingRuleUseRegistry#getOidByName String,2,none,1,0,0
4315829,long method,function,git@github.com:apache/directory-ldap-api.git,/ldap/model/src/main/java/org/apache/directory/api/ldap/model/message/SearchRequestImpl.java,373,org.apache.directory.api.ldap.model.message.SearchRequestImpl#hashCode,6,minor,0,0,0
4311186,long method,function,git@github.com:apache/directory-ldap-api.git,/ldap/model/src/main/java/org/apache/directory/api/ldap/model/schema/syntaxCheckers/DseTypeSyntaxChecker.java,133,org.apache.directory.api.ldap.model.schema.syntaxCheckers.DseTypeSyntaxChecker#isValidSyntax Object,6,minor,0,1,1
4308723,feature envy,function,git@github.com:apache/directory-ldap-api.git,/ldap/schema/data/src/main/java/org/apache/directory/api/ldap/schema/loader/SchemaEntityFactory.java,514,org.apache.directory.api.ldap.schema.loader.SchemaEntityFactory#classLoadComparator SchemaManager|String|String|Attribute,4,minor,0,0,0
4312069,feature envy,function,git@github.com:apache/directory-ldap-api.git,/asn1/api/src/main/java/org/apache/directory/api/asn1/util/Oid.java,1408,org.apache.directory.api.asn1.util.Oid.isOid String,2,none,1,0,0
4308354,blob,class,git@github.com:apache/directory-ldap-api.git,/ldap/model/src/main/java/org/apache/directory/api/ldap/model/schema/syntaxCheckers/BitStringSyntaxChecker.java,53,org.apache.directory.api.ldap.model.schema.syntaxCheckers.BitStringSyntaxChecker.Builder,2,none,1,0,0
4310155,data class,class,git@github.com:apache/directory-ldap-api.git,/ldap/codec/core/src/main/java/org/apache/directory/api/ldap/codec/actions/request/search/filter/StoreSubstringFilterType.java,49,org.apache.directory.api.ldap.codec.actions.request.search.filter.StoreSubstringFilterType,2,none,1,0,0
4314618,blob,class,git@github.com:apache/directory-ldap-api.git,/ldap/model/src/main/java/org/apache/directory/api/ldap/model/filter/SimpleNode.java,40,org.apache.directory.api.ldap.model.filter.SimpleNode,2,none,1,0,0
4346994,data class,class,git@github.com:apache/directory-server.git,/protocol-ldap/src/main/java/org/apache/directory/server/ldap/LdapProtocolUtils.java,38,org.apache.directory.server.ldap.LdapProtocolUtils,4,minor,0,0,0
4332339,long method,function,git@github.com:apache/directory-server.git,/core-api/src/main/java/org/apache/directory/server/core/api/sp/LdapClassLoader.java,73,org.apache.directory.server.core.api.sp.LdapClassLoader.LdapClassLoader DirectoryService,2,none,1,0,0
4338632,feature envy,function,git@github.com:apache/directory-server.git,/interceptors/normalization/src/main/java/org/apache/directory/server/core/normalization/ExpandingVisitor.java,70,org.apache.directory.server.core.normalization.ExpandingVisitor#canVisit ExprNode,2,none,1,0,0
4329605,blob,class,git@github.com:apache/directory-server.git,/kerberos-client/src/main/java/org/apache/directory/kerberos/credentials/cache/SampleCredentialsCacheResource.java,34,org.apache.directory.kerberos.credentials.cache.SampleCredentialsCacheResource,2,none,1,0,0
4336814,long method,function,git@github.com:apache/directory-server.git,/jdbm-partition/src/main/java/org/apache/directory/server/core/partition/impl/btree/jdbm/DupsCursor.java,174,org.apache.directory.server.core.partition.impl.btree.jdbm.DupsCursor#afterValue K|V,6,minor,0,0,0
4330910,feature envy,function,git@github.com:apache/directory-server.git,/xdbm-partition/src/main/java/org/apache/directory/server/xdbm/search/cursor/LessEqCursor.java,399,org.apache.directory.server.xdbm.search.cursor.LessEqCursor#close,2,none,1,0,0
4341864,data class,class,git@github.com:apache/directory-server.git,/core-avl/src/main/java/org/apache/directory/server/core/avltree/avl/AvlNode.java,29,org.apache.directory.server.core.avltree.avl.AvlNode,6,none,0,0,0
4404282,long method,function,git@github.com:apache/directory-studio.git,/plugins/templateeditor/src/main/java/org/apache/directory/studio/templateeditor/view/preferences/TemplateEntryEditorPreferencePage.java,570,org.apache.directory.studio.templateeditor.view.preferences.TemplateEntryEditorPreferencePage#initListeners,2,none,1,0,0
4401367,blob,class,git@github.com:apache/directory-studio.git,/plugins/ldapbrowser.core/src/main/java/org/apache/directory/studio/ldapbrowser/core/jobs/ImportDsmlRunnable.java,94,org.apache.directory.studio.ldapbrowser.core.jobs.ImportDsmlRunnable,5,minor,0,1,1
4401103,data class,class,git@github.com:apache/directory-studio.git,/plugins/apacheds.configuration/src/main/java/org/apache/directory/studio/apacheds/configuration/editor/PasswordPolicyDetailsPage.java,110,org.apache.directory.studio.apacheds.configuration.editor.PasswordPolicyDetailsPage,6,minor,0,0,0
4384349,feature envy,function,git@github.com:apache/directory-studio.git,/plugins/ldapbrowser.common/src/main/java/org/apache/directory/studio/ldapbrowser/common/actions/CopyAction.java,94,org.apache.directory.studio.ldapbrowser.common.actions.CopyAction#getText,2,none,1,0,0
4388389,long method,function,git@github.com:apache/directory-studio.git,/plugins/openldap.config.editor/src/main/java/org/apache/directory/studio/openldap/config/model/OlcConfig.java,46,org.apache.directory.studio.openldap.config.model.OlcConfig#addAuxiliaryObjectClasses AuxiliaryObjectClass,2,none,1,0,0
4386725,long method,function,git@github.com:apache/directory-studio.git,/plugins/ldapbrowser.ui/src/main/java/org/apache/directory/studio/ldapbrowser/ui/wizards/BatchOperationApplyOnWizardPage.java,89,org.apache.directory.studio.ldapbrowser.ui.wizards.BatchOperationApplyOnWizardPage#validate,2,none,1,0,0
4383462,long method,function,git@github.com:apache/directory-studio.git,/plugins/openldap.config.editor/src/main/java/org/apache/directory/studio/openldap/config/editor/dialogs/ServerIdDialog.java,239,org.apache.directory.studio.openldap.config.editor.dialogs.ServerIdDialog#createServerIdEditGroup Composite,6,none,0,0,0
4405841,long method,function,git@github.com:apache/directory-studio.git,/plugins/openldap.acl.editor/src/main/java/org/apache/directory/studio/openldap/config/acl/wrapper/AclAttributeWrapper.java,101,org.apache.directory.studio.openldap.config.acl.wrapper.AclAttributeWrapper#equals Object,2,none,1,0,0
4455621,blob,class,git@github.com:apache/drill.git,/exec/java-exec/src/main/java/org/apache/drill/exec/expr/ExpressionTreeMaterializer.java,268,org.apache.drill.exec.expr.ExpressionTreeMaterializer.MaterializeVisitor,2,none,1,0,0
4456562,blob,class,git@github.com:apache/drill.git,/exec/java-exec/src/main/java/org/apache/drill/exec/store/pcapng/schema/Schema.java,203,org.apache.drill.exec.store.pcapng.schema.Schema.TcpSessionImpl,2,none,1,0,0
