sample_id,smell,variant,fired_pmd,fired_ours,actual
6458427,long method,strategy,0,0,0
6454251,data class,strategy,0,0,1
6465751,long method,strategy,0,0,0
6453968,long method,strategy,0,0,0
6462487,feature envy,law_of_demeter,0,,0
6462651,blob,strategy,0,0,0
6462651,blob,with_size,0,0,0
6471435,feature envy,law_of_demeter,0,,0
6478457,long method,strategy,0,0,0
6481321,data class,strategy,0,0,0
6479689,long method,strategy,0,0,0
6480563,blob,strategy,0,0,1
6480563,blob,with_size,0,1,1
6547794,long method,strategy,0,0,1
6548259,blob,strategy,0,0,1
6548259,blob,with_size,0,0,1
6548279,feature envy,law_of_demeter,0,,0
6553535,feature envy,law_of_demeter,0,,0
6552410,long method,strategy,0,0,0
6550344,blob,strategy,0,0,0
6550344,blob,with_size,0,0,0
6547476,blob,strategy,0,0,1
6547476,blob,with_size,0,0,1
6551559,blob,strategy,0,0,0
6551559,blob,with_size,0,0,0
6564431,blob,strategy,0,0,0
6564431,blob,with_size,0,0,0
6563346,long method,strategy,0,0,0
6571650,data class,strategy,0,0,0
6579063,feature envy,law_of_demeter,0,,0
6579891,feature envy,law_of_demeter,0,,0
6563293,long method,strategy,0,0,0
6578541,blob,strategy,0,0,1
6578541,blob,with_size,0,0,1
6560581,blob,strategy,0,0,0
6560581,blob,with_size,0,0,0
6554999,blob,strategy,0,0,1
6554999,blob,with_size,0,0,1
6564535,long method,strategy,0,1,1
6573709,data class,strategy,0,0,0
6562309,blob,strategy,0,0,1
6562309,blob,with_size,0,0,1
6548643,feature envy,law_of_demeter,0,,0
6573661,data class,strategy,0,0,0
6577681,long method,strategy,0,0,0
6555966,data class,strategy,0,0,1
6567017,feature envy,law_of_demeter,0,,0
6571855,blob,strategy,0,0,1
6571855,blob,with_size,0,0,1
6583398,long method,strategy,0,0,0
6562963,long method,strategy,0,0,0
6581292,long method,strategy,0,0,0
6547907,blob,strategy,0,0,0
6547907,blob,with_size,0,0,0
6568804,data class,strategy,0,0,0
6589712,blob,strategy,0,0,0
6589712,blob,with_size,0,0,0
6569900,data class,strategy,0,0,0
6572017,data class,strategy,0,0,0
6589858,long method,strategy,0,0,0
6562164,long method,strategy,0,0,0
6571793,blob,strategy,0,0,0
6571793,blob,with_size,0,0,0
6491821,feature envy,law_of_demeter,0,,0
6492213,feature envy,law_of_demeter,0,,0
6493535,blob,strategy,0,0,1
6493535,blob,with_size,0,0,1
6502815,feature envy,law_of_demeter,0,,0
6492058,data class,strategy,0,0,0
6493330,data class,strategy,0,0,0
6494643,data class,strategy,0,0,0
6503132,data class,strategy,0,0,0
6493734,long method,strategy,0,0,0
6493712,data class,strategy,0,0,0
6500087,long method,strategy,0,0,0
6496450,long method,strategy,0,0,0
6501266,data class,strategy,0,0,0
6521680,long method,strategy,0,0,0
6522495,blob,strategy,0,0,0
6522495,blob,with_size,0,0,0
6533221,feature envy,law_of_demeter,0,,0
6536605,long method,strategy,0,0,0
6537117,feature envy,law_of_demeter,0,,0
6533723,long method,strategy,0,0,0
6535592,blob,strategy,0,0,0
6535592,blob,with_size,0,0,0
6532912,data class,strategy,0,0,0
6532406,feature envy,law_of_demeter,0,,0
6536222,long method,strategy,0,0,0
6530288,feature envy,law_of_demeter,0,,0
6537106,long method,strategy,0,0,0
6522676,data class,strategy,0,0,0
6537386,feature envy,law_of_demeter,0,,0
6538820,data class,strategy,0,0,1
6536158,long method,strategy,0,0,0
6531904,data class,strategy,0,0,1
6535841,blob,strategy,0,0,0
6535841,blob,with_size,0,0,0
6534806,long method,strategy,0,0,0
6530870,long method,strategy,0,0,0
6529636,feature envy,law_of_demeter,0,,1
7939585,feature envy,law_of_demeter,0,,0
7942055,blob,strategy,0,0,0
7942055,blob,with_size,0,0,0
7940168,data class,strategy,0,0,0
7942242,blob,strategy,0,0,1
7942242,blob,with_size,0,0,1
6507301,feature envy,law_of_demeter,0,,0
6511935,blob,strategy,0,0,1
6511935,blob,with_size,0,0,1
6511643,feature envy,law_of_demeter,0,,0
6510757,data class,strategy,0,0,0
6512007,blob,strategy,0,0,0
6512007,blob,with_size,0,0,0
6512990,feature envy,law_of_demeter,0,,0
6515617,long method,strategy,0,0,1
6513603,feature envy,law_of_demeter,0,,0
6515344,long method,strategy,0,0,0
6513676,blob,strategy,0,0,0
6513676,blob,with_size,0,0,0
6514803,data class,strategy,0,0,0
6517482,long method,strategy,0,0,0
6514981,feature envy,law_of_demeter,0,,0
6518021,blob,strategy,0,0,0
6518021,blob,with_size,0,0,0
6516443,data class,strategy,0,0,0
6518475,feature envy,law_of_demeter,0,,0
6519143,data class,strategy,0,0,0
6520782,blob,strategy,0,0,0
6520782,blob,with_size,0,0,0
6519318,long method,strategy,0,0,0
6519706,long method,strategy,0,0,0
6541523,data class,strategy,0,0,1
6541577,data class,strategy,0,0,0
8039190,long method,strategy,0,0,0
8048739,long method,strategy,0,0,0
8049293,data class,strategy,0,0,0
8049248,long method,strategy,0,0,0
8049187,data class,strategy,0,0,0
8049118,data class,strategy,0,1,1
8052959,feature envy,law_of_demeter,0,,0
8073031,blob,strategy,0,0,0
8073031,blob,with_size,0,0,0
8089702,data class,strategy,0,0,0
8082495,blob,strategy,0,0,0
8082495,blob,with_size,0,0,0
8088678,long method,strategy,0,0,0
8099651,blob,strategy,0,0,1
8099651,blob,with_size,0,0,1
8092397,long method,strategy,0,0,0
8090357,feature envy,law_of_demeter,0,,0
8145522,feature envy,law_of_demeter,0,,0
8051310,long method,strategy,0,0,0
8055895,long method,strategy,0,0,0
8097613,long method,strategy,0,0,0
8029682,long method,strategy,0,1,1
8128905,blob,strategy,0,0,0
8128905,blob,with_size,0,0,0
8102140,long method,strategy,0,0,0
8038797,feature envy,law_of_demeter,0,,0
8131397,blob,strategy,0,0,0
8131397,blob,with_size,0,0,0
8123359,long method,strategy,0,1,1
8118314,long method,strategy,0,0,0
8139442,data class,strategy,0,0,1
8142421,blob,strategy,0,0,1
8142421,blob,with_size,0,0,1
8085059,feature envy,law_of_demeter,0,,0
8119264,long method,strategy,0,0,0
8095977,long method,strategy,0,0,0
8132913,long method,strategy,0,0,0
8059396,blob,strategy,0,0,0
8059396,blob,with_size,0,0,0
8087321,long method,strategy,0,0,0
8132887,long method,strategy,0,0,0
8144651,long method,strategy,0,0,1
8132817,data class,strategy,0,1,1
8119000,blob,strategy,0,0,1
8119000,blob,with_size,0,1,1
8102677,long method,strategy,0,0,0
8083609,data class,strategy,0,0,0
8038156,blob,strategy,0,0,0
8038156,blob,with_size,0,0,0
8131217,data class,strategy,0,0,0
8043712,blob,strategy,0,0,1
8043712,blob,with_size,0,0,1
8044671,feature envy,law_of_demeter,0,,0
8003657,blob,strategy,0,0,0
8003657,blob,with_size,0,0,0
8025832,feature envy,law_of_demeter,0,,0
8009401,blob,strategy,0,0,0
8009401,blob,with_size,0,0,0
8025955,long method,strategy,0,0,0
8026786,long method,strategy,0,0,0
8027029,long method,strategy,0,0,0
8004086,blob,strategy,0,1,1
8004086,blob,with_size,0,1,1
8026269,data class,strategy,0,0,0
8050224,blob,strategy,0,0,0
8050224,blob,with_size,0,0,0
8025468,blob,strategy,1,0,1
8025468,blob,with_size,1,1,1
8049874,long method,strategy,0,0,0
7969235,long method,strategy,0,0,0
7996314,long method,strategy,0,0,0
7972876,long method,strategy,0,0,0
7975103,blob,strategy,0,0,0
7975103,blob,with_size,0,0,0
7979179,feature envy,law_of_demeter,0,,0
8031279,data class,strategy,0,0,0
8008599,feature envy,law_of_demeter,0,,0
8065474,blob,strategy,0,0,1
8065474,blob,with_size,0,0,1
8008116,data class,strategy,0,0,0
8039539,feature envy,law_of_demeter,0,,0
7969819,long method,strategy,0,0,0
8007538,long method,strategy,0,0,0
8000801,data class,strategy,0,0,0
8008638,feature envy,law_of_demeter,0,,0
8024325,blob,strategy,0,0,0
8024325,blob,with_size,0,0,0
8002487,blob,strategy,0,0,0
8002487,blob,with_size,0,1,0
8067020,long method,strategy,0,0,0
7982015,long method,strategy,0,0,0
8044367,blob,strategy,0,0,1
8044367,blob,with_size,0,0,1
8051978,long method,strategy,0,0,0
7995724,long method,strategy,0,0,0
8033367,feature envy,law_of_demeter,0,,0
8051170,feature envy,law_of_demeter,0,,0
8031559,blob,strategy,0,0,0
8031559,blob,with_size,0,0,0
8001801,long method,strategy,0,0,0
8001101,data class,strategy,0,0,0
8039112,feature envy,law_of_demeter,0,,0
8024350,blob,strategy,0,0,0
8024350,blob,with_size,0,0,0
7968650,data class,strategy,0,0,0
8030414,long method,strategy,0,0,0
7976979,blob,strategy,0,0,0
7976979,blob,with_size,0,0,0
7980032,feature envy,law_of_demeter,0,,0
8007508,long method,strategy,0,0,0
8003697,blob,strategy,0,0,0
8003697,blob,with_size,0,0,0
8030709,feature envy,law_of_demeter,0,,0
8104990,long method,strategy,0,0,0
8067041,blob,strategy,0,0,0
8067041,blob,with_size,0,0,0
7997794,blob,strategy,0,0,0
7997794,blob,with_size,0,0,0
8049687,feature envy,law_of_demeter,0,,0
8080847,long method,strategy,0,0,0
8017375,blob,strategy,0,0,0
8017375,blob,with_size,0,0,0
7998319,blob,strategy,0,0,0
7998319,blob,with_size,0,0,0
8100520,long method,strategy,0,0,0
7996783,blob,strategy,0,0,0
7996783,blob,with_size,0,0,0
7986025,blob,strategy,0,0,1
7986025,blob,with_size,0,0,1
7944714,feature envy,law_of_demeter,1,,1
7962366,long method,strategy,0,0,0
7957449,long method,strategy,0,1,1
7944953,blob,strategy,0,1,1
7944953,blob,with_size,0,1,1
7992251,blob,strategy,0,0,0
7992251,blob,with_size,0,0,0
8082183,feature envy,law_of_demeter,0,,0
7997206,long method,strategy,0,0,0
7989222,feature envy,law_of_demeter,0,,0
7965671,long method,strategy,0,0,0
7988090,blob,strategy,0,0,0
7988090,blob,with_size,0,0,0
8011549,data class,strategy,0,0,0
7987571,long method,strategy,0,1,1
8109341,blob,strategy,0,0,0
8109341,blob,with_size,0,0,0
7992491,feature envy,law_of_demeter,0,,1
7964380,long method,strategy,0,1,1
8199173,long method,strategy,0,0,0
8201369,feature envy,law_of_demeter,0,,0
8201390,long method,strategy,0,0,0
8211343,feature envy,law_of_demeter,0,,0
8202625,blob,strategy,0,0,0
8202625,blob,with_size,0,0,0
8226389,feature envy,law_of_demeter,0,,0
8198711,blob,strategy,0,0,1
8198711,blob,with_size,0,1,1
8260696,long method,strategy,0,0,0
8260331,blob,strategy,0,0,0
8260331,blob,with_size,0,0,0
8261354,long method,strategy,0,0,0
8195306,feature envy,law_of_demeter,0,,0
8213894,feature envy,law_of_demeter,0,,0
8219927,blob,strategy,0,0,0
8219927,blob,with_size,0,0,0
8263546,blob,strategy,0,0,0
8263546,blob,with_size,0,0,0
8264635,long method,strategy,0,0,0
8225151,long method,strategy,0,0,0
8190064,blob,strategy,0,0,0
8190064,blob,with_size,0,0,0
8254484,long method,strategy,0,0,1
8203593,long method,strategy,0,0,0
8262479,data class,strategy,0,0,0
8267819,blob,strategy,0,0,0
8267819,blob,with_size,0,0,0
8271243,long method,strategy,0,0,0
8217946,blob,strategy,0,0,0
8217946,blob,with_size,0,0,0
8219824,long method,strategy,0,0,0
8272324,data class,strategy,0,0,0
8268165,data class,strategy,0,0,0
8201878,blob,strategy,0,0,0
8201878,blob,with_size,0,0,0
8258895,data class,strategy,0,0,0
8202824,blob,strategy,0,0,0
8202824,blob,with_size,0,0,0
8255035,long method,strategy,0,0,0
8224570,long method,strategy,0,0,0
8215542,blob,strategy,0,0,0
8215542,blob,with_size,0,0,0
8271551,blob,strategy,0,0,0
8271551,blob,with_size,0,0,0
8271042,blob,strategy,0,0,0
8271042,blob,with_size,0,0,0
8256644,blob,strategy,0,0,0
8256644,blob,with_size,0,0,0
8263441,blob,strategy,0,0,0
8263441,blob,with_size,0,0,0
8217435,blob,strategy,0,0,1
8217435,blob,with_size,0,0,1
6542357,blob,strategy,0,0,0
6542357,blob,with_size,0,0,0
6578382,long method,strategy,0,0,0
6579602,long method,strategy,0,0,0
6569509,long method,strategy,0,0,0
6577272,long method,strategy,0,0,1
6578481,blob,strategy,0,0,0
6578481,blob,with_size,0,1,0
6579581,long method,strategy,0,0,0
8198529,data class,strategy,0,0,0
8200621,long method,strategy,0,0,0
8201469,feature envy,law_of_demeter,0,,0
8141607,long method,strategy,0,0,0
8140286,blob,strategy,0,0,1
8140286,blob,with_size,0,0,1
8209082,data class,strategy,0,0,0
8207672,blob,strategy,0,0,0
8207672,blob,with_size,0,0,0
8195539,long method,strategy,0,0,1
8194817,feature envy,law_of_demeter,0,,0
8140898,long method,strategy,0,0,0
6594157,data class,strategy,0,0,1
6593393,blob,strategy,0,0,0
6593393,blob,with_size,0,0,0
6593325,feature envy,law_of_demeter,0,,0
6595547,long method,strategy,0,0,0
6594892,feature envy,law_of_demeter,0,,0
6595424,feature envy,law_of_demeter,0,,0
6598935,feature envy,law_of_demeter,0,,0
6600361,blob,strategy,0,0,0
6600361,blob,with_size,0,0,0
6600350,feature envy,law_of_demeter,0,,0
6606189,feature envy,law_of_demeter,0,,0
6605811,blob,strategy,0,0,0
6605811,blob,with_size,0,0,0
6605818,long method,strategy,0,0,0
6601584,feature envy,law_of_demeter,0,,1
6603072,blob,strategy,0,0,1
6603072,blob,with_size,0,0,1
6623499,long method,strategy,0,0,0
6623370,feature envy,law_of_demeter,0,,0
6623354,data class,strategy,0,0,0
6621005,blob,strategy,0,0,1
6621005,blob,with_size,0,0,1
6615560,long method,strategy,0,0,0
6617747,blob,strategy,0,0,0
6617747,blob,with_size,0,0,0
7880048,blob,strategy,0,0,0
7880048,blob,with_size,0,0,0
7880496,long method,strategy,0,0,0
7880833,long method,strategy,0,0,0
7883291,feature envy,law_of_demeter,0,,0
7883024,long method,strategy,0,0,0
7885799,feature envy,law_of_demeter,0,,0
7898105,data class,strategy,0,0,0
7886991,blob,strategy,0,0,0
7886991,blob,with_size,0,0,0
7900059,long method,strategy,0,0,0
7902148,long method,strategy,0,0,0
7902495,long method,strategy,0,0,0
7910366,feature envy,law_of_demeter,0,,0
7911805,blob,strategy,0,0,0
7911805,blob,with_size,0,0,0
7882655,long method,strategy,0,1,1
7910247,long method,strategy,0,0,1
7906999,blob,strategy,0,0,0
7906999,blob,with_size,0,0,0
7876519,feature envy,law_of_demeter,0,,0
7899540,data class,strategy,0,0,0
7879764,long method,strategy,0,0,0
7909952,long method,strategy,0,0,0
7892253,blob,strategy,1,1,1
7892253,blob,with_size,1,1,1
7879255,data class,strategy,0,0,0
7899639,data class,strategy,0,0,0
7896708,feature envy,law_of_demeter,0,,0
7911276,data class,strategy,0,0,0
7899501,data class,strategy,0,0,1
7886445,blob,strategy,0,0,0
7886445,blob,with_size,0,0,0
7881040,long method,strategy,0,0,0
7875037,long method,strategy,0,1,1
7905552,long method,strategy,0,1,1
7911455,blob,strategy,0,0,0
7911455,blob,with_size,0,0,0
7887244,blob,strategy,0,0,0
7887244,blob,with_size,0,0,0
7893182,long method,strategy,0,0,0
7906258,long method,strategy,0,0,0
7895531,data class,strategy,0,0,0
7900945,feature envy,law_of_demeter,0,,0
7907397,feature envy,law_of_demeter,0,,0
7904510,feature envy,law_of_demeter,0,,0
7893144,feature envy,law_of_demeter,0,,0
7888064,long method,strategy,0,0,0
7907703,feature envy,law_of_demeter,0,,0
7907062,feature envy,law_of_demeter,0,,0
7883895,data class,strategy,0,0,1
7889326,feature envy,law_of_demeter,0,,0
6638631,data class,strategy,0,0,0
6637469,feature envy,law_of_demeter,0,,0
6638995,blob,strategy,0,0,1
6638995,blob,with_size,0,0,1
6637982,long method,strategy,0,0,0
6636428,blob,strategy,0,0,0
6636428,blob,with_size,0,0,0
6637734,data class,strategy,0,0,1
6639778,long method,strategy,0,0,0
6639942,blob,strategy,0,0,0
6639942,blob,with_size,0,0,0
6772589,data class,strategy,0,0,1
6725492,blob,strategy,0,0,0
6725492,blob,with_size,0,1,0
6680697,feature envy,law_of_demeter,0,,0
6785826,blob,strategy,0,0,1
6785826,blob,with_size,0,1,1
6785745,long method,strategy,0,0,0
6778053,feature envy,law_of_demeter,0,,0
6695177,long method,strategy,0,0,0
6679515,long method,strategy,0,0,0
6761580,long method,strategy,0,0,0
6658744,long method,strategy,0,0,0
6666668,long method,strategy,0,0,0
6746974,feature envy,law_of_demeter,0,,0
6658892,long method,strategy,0,0,0
6694346,long method,strategy,0,0,0
6765637,long method,strategy,0,0,0
6661908,data class,strategy,0,0,0
6764592,long method,strategy,0,0,0
6773071,data class,strategy,0,0,1
6734039,feature envy,law_of_demeter,0,,0
6773572,long method,strategy,0,0,0
6757343,feature envy,law_of_demeter,0,,0
6666849,feature envy,law_of_demeter,0,,0
6761533,long method,strategy,0,0,0
6772849,long method,strategy,0,0,0
6775552,long method,strategy,0,0,0
6725232,long method,strategy,0,0,0
6753599,blob,strategy,0,0,0
6753599,blob,with_size,0,0,0
6641988,blob,strategy,0,0,0
6641988,blob,with_size,0,0,0
6640747,feature envy,law_of_demeter,0,,0
6647337,blob,strategy,0,0,0
6647337,blob,with_size,0,0,0
6640728,feature envy,law_of_demeter,0,,0
6713364,feature envy,law_of_demeter,0,,0
6710734,blob,strategy,0,0,0
6710734,blob,with_size,0,0,0
6721230,long method,strategy,0,0,0
6703649,blob,strategy,1,0,0
6703649,blob,with_size,1,1,0
6701931,long method,strategy,0,0,0
6706164,blob,strategy,0,0,0
6706164,blob,with_size,0,0,0
6717886,blob,strategy,0,0,1
6717886,blob,with_size,0,0,1
6913242,data class,strategy,0,0,0
6915312,feature envy,law_of_demeter,0,,0
6915447,feature envy,law_of_demeter,0,,0
6917328,long method,strategy,0,0,0
6917283,data class,strategy,0,0,1
6913795,feature envy,law_of_demeter,0,,0
6912423,blob,strategy,0,0,0
6912423,blob,with_size,0,0,0
6914478,long method,strategy,0,0,0
6905182,long method,strategy,1,1,1
6981479,long method,strategy,0,0,0
6772326,data class,strategy,0,0,0
6782933,feature envy,law_of_demeter,0,,0
6847809,data class,strategy,0,0,0
6860231,feature envy,law_of_demeter,0,,0
6861082,blob,strategy,0,0,0
6861082,blob,with_size,0,0,0
6854281,blob,strategy,0,0,0
6854281,blob,with_size,0,0,0
6858458,feature envy,law_of_demeter,0,,0
6872266,blob,strategy,0,0,0
6872266,blob,with_size,0,0,0
6863460,long method,strategy,0,0,0
6866247,blob,strategy,0,0,0
6866247,blob,with_size,0,0,0
6847478,blob,strategy,0,0,1
6847478,blob,with_size,0,0,1
6847448,data class,strategy,0,0,0
6880454,data class,strategy,0,0,0
6854314,feature envy,law_of_demeter,0,,0
6857899,long method,strategy,0,1,0
6847017,long method,strategy,0,1,1
6850586,blob,strategy,0,0,0
6850586,blob,with_size,0,0,0
6865229,data class,strategy,0,0,0
6857065,blob,strategy,0,0,0
6857065,blob,with_size,0,0,0
6877863,feature envy,law_of_demeter,0,,0
6875532,long method,strategy,0,0,0
6850932,data class,strategy,0,0,0
6858059,blob,strategy,0,0,1
6858059,blob,with_size,0,1,1
6860363,blob,strategy,0,0,0
6860363,blob,with_size,0,0,0
6850124,long method,strategy,0,0,0
6848482,feature envy,law_of_demeter,0,,0
6863627,blob,strategy,0,0,0
6863627,blob,with_size,0,0,0
6876949,data class,strategy,0,0,1
6854666,blob,strategy,0,0,0
6854666,blob,with_size,0,0,0
6788928,feature envy,law_of_demeter,0,,0
6788988,data class,strategy,0,0,0
6839966,long method,strategy,0,0,0
6840403,feature envy,law_of_demeter,0,,0
6842405,blob,strategy,0,0,0
6842405,blob,with_size,0,0,0
6841292,long method,strategy,0,0,0
6842606,feature envy,law_of_demeter,0,,0
6790483,long method,strategy,0,0,1
6800794,data class,strategy,0,0,0
6806316,blob,strategy,0,0,0
6806316,blob,with_size,0,0,0
6793253,long method,strategy,0,0,0
6795278,long method,strategy,0,0,0
6800764,data class,strategy,0,0,0
6807935,data class,strategy,0,0,0
6810674,blob,strategy,0,0,0
6810674,blob,with_size,0,0,0
6820808,data class,strategy,0,0,0
6815544,blob,strategy,0,0,0
6815544,blob,with_size,0,0,0
6814400,blob,strategy,0,0,0
6814400,blob,with_size,0,0,0
6816458,long method,strategy,0,0,0
6813948,data class,strategy,0,0,0
6825782,blob,strategy,0,0,0
6825782,blob,with_size,0,0,0
6826288,long method,strategy,0,0,0
6832744,blob,strategy,0,0,0
6832744,blob,with_size,0,0,0
6866681,data class,strategy,0,0,0
6864294,long method,strategy,0,0,0
6870293,blob,strategy,0,0,0
6870293,blob,with_size,0,0,0
6860284,data class,strategy,0,0,0
6863919,long method,strategy,0,1,1
6893864,blob,strategy,0,0,0
6893864,blob,with_size,0,0,0
6920891,long method,strategy,0,0,0
6921162,long method,strategy,0,0,0
6920729,blob,strategy,0,0,1
6920729,blob,with_size,0,0,1
6921833,long method,strategy,0,0,0
6923759,long method,strategy,0,0,0
6939776,long method,strategy,0,0,0
6940151,feature envy,law_of_demeter,0,,0
6920597,long method,strategy,0,0,0
6940330,blob,strategy,0,0,0
6940330,blob,with_size,0,0,0
6921656,blob,strategy,0,0,0
6921656,blob,with_size,0,0,0
6938240,long method,strategy,0,0,0
6937721,blob,strategy,0,0,0
6937721,blob,with_size,0,0,0
6933669,long method,strategy,0,0,0
6935551,feature envy,law_of_demeter,0,,0
6925834,long method,strategy,0,0,0
6933417,long method,strategy,0,0,0
6927449,blob,strategy,0,0,0
6927449,blob,with_size,0,0,0
6935647,blob,strategy,0,0,0
6935647,blob,with_size,0,0,0
6917981,feature envy,law_of_demeter,0,,0
6920454,long method,strategy,0,0,0
6923170,long method,strategy,0,0,1
6923161,long method,strategy,0,0,0
6923657,data class,strategy,0,0,1
6937904,feature envy,law_of_demeter,0,,0
6941861,long method,strategy,0,0,0
6943892,feature envy,law_of_demeter,0,,0
7071931,blob,strategy,0,0,0
7071931,blob,with_size,0,0,0
7074267,feature envy,law_of_demeter,0,,0
7078266,feature envy,law_of_demeter,0,,0
7056354,data class,strategy,0,0,0
7075575,data class,strategy,0,0,1
7077189,blob,strategy,0,0,1
7077189,blob,with_size,0,0,1
7075624,data class,strategy,0,0,0
7085469,long method,strategy,0,0,0
7084780,blob,strategy,0,0,0
7084780,blob,with_size,0,0,0
7085407,long method,strategy,0,1,1
7095948,feature envy,law_of_demeter,0,,0
7097449,long method,strategy,0,0,0
7107337,feature envy,law_of_demeter,0,,0
7072307,blob,strategy,0,0,0
7072307,blob,with_size,0,0,0
7077563,long method,strategy,0,0,0
7117242,long method,strategy,0,0,0
7105505,blob,strategy,0,0,0
7105505,blob,with_size,0,0,0
7094545,long method,strategy,0,0,0
7100929,blob,strategy,0,0,1
7100929,blob,with_size,0,0,1
7094260,feature envy,law_of_demeter,0,,0
7102262,long method,strategy,0,1,1
7115420,long method,strategy,0,0,0
7092657,feature envy,law_of_demeter,0,,1
7108794,long method,strategy,0,0,0
7108130,long method,strategy,0,1,1
7115956,data class,strategy,0,0,1
7093849,data class,strategy,0,0,1
7114490,long method,strategy,0,0,0
7087370,feature envy,law_of_demeter,0,,0
7114027,long method,strategy,0,0,0
7113719,long method,strategy,0,0,0
7066831,blob,strategy,0,0,0
7066831,blob,with_size,0,0,0
7093536,feature envy,law_of_demeter,0,,0
7113247,data class,strategy,0,0,1
7090476,feature envy,law_of_demeter,0,,0
7110712,long method,strategy,0,0,0
7101859,data class,strategy,0,0,1
7081925,blob,strategy,0,0,0
7081925,blob,with_size,0,1,0
7094329,feature envy,law_of_demeter,0,,1
7113239,blob,strategy,0,0,0
7113239,blob,with_size,0,0,0
7071050,feature envy,law_of_demeter,0,,0
7067326,blob,strategy,0,0,0
7067326,blob,with_size,0,1,0
7065127,long method,strategy,0,0,0
6967137,feature envy,law_of_demeter,0,,0
6977949,data class,strategy,0,0,0
6976868,data class,strategy,0,0,0
7002598,blob,strategy,0,0,0
7002598,blob,with_size,0,0,0
7005446,blob,strategy,0,0,0
7005446,blob,with_size,0,0,0
7009433,long method,strategy,0,0,0
7003619,blob,strategy,0,0,0
7003619,blob,with_size,0,0,0
7002844,feature envy,law_of_demeter,0,,0
7006068,blob,strategy,0,0,0
7006068,blob,with_size,0,0,0
7007225,blob,strategy,0,0,1
7007225,blob,with_size,0,0,1
7009087,long method,strategy,0,0,0
7010604,blob,strategy,0,0,0
7010604,blob,with_size,0,0,0
7005369,blob,strategy,0,0,1
7005369,blob,with_size,0,0,1
6999266,long method,strategy,0,0,0
6999436,blob,strategy,0,0,1
6999436,blob,with_size,0,0,1
7000207,blob,strategy,0,0,0
7000207,blob,with_size,0,0,0
7000071,data class,strategy,0,0,0
7001897,long method,strategy,0,0,0
7002266,long method,strategy,0,0,0
7038229,long method,strategy,0,0,0
7048370,data class,strategy,0,0,1
7037560,blob,strategy,1,1,1
7037560,blob,with_size,1,1,1
7047868,blob,strategy,1,0,1
7047868,blob,with_size,1,1,1
7032959,long method,strategy,0,0,1
7036119,blob,strategy,0,0,1
7036119,blob,with_size,0,0,1
7056433,long method,strategy,0,0,1
7056882,long method,strategy,0,0,1
7045316,feature envy,law_of_demeter,0,,0
7025249,blob,strategy,0,0,0
7025249,blob,with_size,0,1,0
7047050,blob,strategy,1,1,1
7047050,blob,with_size,1,1,1
7044394,long method,strategy,0,0,0
7061885,blob,strategy,0,0,0
7061885,blob,with_size,0,0,0
7026284,long method,strategy,0,0,0
7026461,long method,strategy,1,1,1
7017211,blob,strategy,0,0,0
7017211,blob,with_size,0,0,0
7017732,data class,strategy,0,0,0
7030257,long method,strategy,0,0,1
7034516,long method,strategy,0,0,0
7026916,long method,strategy,0,0,0
7048486,blob,strategy,0,0,0
7048486,blob,with_size,0,0,0
7046440,feature envy,law_of_demeter,0,,0
7049236,long method,strategy,0,0,1
7047929,blob,strategy,0,0,0
7047929,blob,with_size,0,0,0
7070559,long method,strategy,0,0,0
7076084,data class,strategy,0,0,0
7076341,feature envy,law_of_demeter,0,,0
7074998,long method,strategy,0,0,0
7074773,feature envy,law_of_demeter,0,,0
7074847,data class,strategy,0,0,0
7075067,long method,strategy,0,0,0
7074545,blob,strategy,0,0,0
7074545,blob,with_size,0,0,0
9087398,blob,strategy,0,0,0
9087398,blob,with_size,0,0,0
9087427,feature envy,law_of_demeter,0,,0
9094711,blob,strategy,0,0,0
9094711,blob,with_size,0,0,0
9092553,blob,strategy,0,0,0
9092553,blob,with_size,0,0,0
9094331,long method,strategy,0,0,0
9093538,long method,strategy,0,0,0
9093819,feature envy,law_of_demeter,0,,0
9095246,data class,strategy,0,0,0
9097530,long method,strategy,0,0,0
9097418,data class,strategy,0,0,0
9097958,feature envy,law_of_demeter,0,,0
9104666,blob,strategy,0,0,1
9104666,blob,with_size,0,0,1
9102455,data class,strategy,0,0,1
9093197,blob,strategy,0,0,0
9093197,blob,with_size,0,0,0
9104309,blob,strategy,0,0,0
9104309,blob,with_size,0,0,0
9095266,blob,strategy,0,0,1
9095266,blob,with_size,0,0,1
9102911,blob,strategy,0,0,0
9102911,blob,with_size,0,0,0
9096801,blob,strategy,0,0,0
9096801,blob,with_size,0,0,0
9093112,feature envy,law_of_demeter,0,,0
9096815,data class,strategy,0,0,0
9095202,blob,strategy,0,0,0
9095202,blob,with_size,0,0,0
7402299,long method,strategy,0,0,0
7404871,long method,strategy,0,0,0
7405705,blob,strategy,0,0,0
7405705,blob,with_size,0,0,0
7410586,long method,strategy,0,0,0
7409821,long method,strategy,0,0,0
7423016,blob,strategy,0,0,1
7423016,blob,with_size,0,0,1
7424019,feature envy,law_of_demeter,0,,0
7422066,long method,strategy,0,0,0
7428271,blob,strategy,0,0,0
7428271,blob,with_size,0,0,0
7448715,feature envy,law_of_demeter,0,,0
7451785,long method,strategy,0,0,0
7452272,blob,strategy,0,0,0
7452272,blob,with_size,0,0,0
7451343,long method,strategy,0,0,0
7454470,long method,strategy,0,0,0
7454233,long method,strategy,0,0,0
