sample_id,repository,smell,entity_type,path,start_line,end_line,class_name,class_kind,entity_name,entity_start_line,entity_end_line,is_constructor,review_count,is_unanimous,severity_mean,severity_max,severity_min,severity_unanimous,smelly_mean,smelly_max,smelly_min,smelly_unanimous,c_AMW,c_ATFD,c_CBO,c_CLOC,c_DIT,c_LCOM,c_LCOM3,c_MAXCC,c_NOAM,c_NOC,c_NOF,c_NOM,c_NOPA,c_RFC,c_TCC,c_WMC,c_WOC,m_ATFD,m_CC,m_CINT,m_FDP,m_LAA,m_MAXNESTING,m_MLOC,m_NOAV,m_NP
4624680,git@github.com:apache/flink.git,blob,class,flink-runtime/src/main/java/org/apache/flink/runtime/jobmaster/factories/DefaultJobMasterServiceFactory.java,37,95,DefaultJobMasterServiceFactory,class,DefaultJobMasterServiceFactory,37,95,,6,0,1,2,0,,1,1,0,,1.0,0.0,14.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,3.0,1.0,2.0,1.0,,,,,,,,,
4645770,git@github.com:apache/flink.git,blob,class,flink-libraries/flink-gelly-examples/src/main/java/org/apache/flink/graph/drivers/input/CompleteGraph.java,32,54,CompleteGraph,class,CompleteGraph,32,54,,2,1,0,0,0,0,0,0,0,0,1.0,1.0,9.0,15.0,3.0,0.0,-0.0,1.0,1.0,0.0,1.0,3.0,0.0,9.0,1.0,3.0,0.5,,,,,,,,,
4616465,git@github.com:apache/flink.git,blob,class,flink-runtime/src/main/java/org/apache/flink/runtime/rest/messages/job/savepoints/SavepointStatusMessageParameters.java,34,50,SavepointStatusMessageParameters,class,SavepointStatusMessageParameters,34,50,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,2.0,0.25,,,,,,,,,
4666091,git@github.com:apache/flink.git,long method,function,flink-runtime/src/main/java/org/apache/flink/runtime/clusterframework/types/SlotID.java,43,47,SlotID,class,SlotID,43,47,1,2,1,0,0,0,0,0,0,0,0,1.6666666666666667,1.0,3.0,29.0,0.0,0.0,0.5833333333333334,5.0,2.0,0.0,3.0,5.0,0.0,14.0,0.9,10.0,0.6,0.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0
4610445,git@github.com:apache/flink.git,blob,class,flink-runtime/src/main/java/org/apache/flink/runtime/rest/messages/checkpoints/SubtaskCheckpointStatistics.java,31,283,SubtaskCheckpointStatistics,class,SubtaskCheckpointStatistics,31,283,,8,0,1,2,0,,1,1,0,,1.8,0.0,0.0,150.0,0.0,0.0,0.8333333333333334,5.0,3.0,2.0,4.0,4.0,0.0,11.0,0.8333333333333334,9.0,0.25,,,,,,,,,
4666174,git@github.com:apache/flink.git,blob,class,flink-mesos/src/main/java/org/apache/flink/mesos/runtime/clusterframework/services/ZooKeeperMesosServices.java,42,91,ZooKeeperMesosServices,class,ZooKeeperMesosServices,42,91,,2,1,0,0,0,0,0,0,0,0,2.0,0.0,14.0,31.0,1.0,0.0,-0.0,4.0,0.0,0.0,1.0,2.0,0.0,11.0,1.0,6.0,1.0,,,,,,,,,
4669068,git@github.com:apache/flink.git,data class,class,flink-formats/flink-parquet/src/main/java/org/apache/flink/formats/parquet/utils/RowReadSupport.java,37,54,RowReadSupport,class,RowReadSupport,37,54,,6,0,0,1,0,,0,1,0,,1.0,0.0,8.0,12.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,2.0,1.0,,,,,,,,,
4639163,git@github.com:apache/flink.git,data class,class,flink-table/flink-table-runtime-blink/src/main/java/org/apache/flink/table/dataformat/DataFormatConverters.java,413,429,DecimalConverter,class,DecimalConverter,413,429,,2,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,,,,,,,,,
4656234,git@github.com:apache/flink.git,long method,function,flink-runtime/src/main/java/org/apache/flink/runtime/instance/HardwareDescription.java,141,145,HardwareDescription,class,toString,141,145,0,2,1,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,2.0,55.0,0.0,0.0,0.888888888888889,7.0,5.0,0.0,9.0,8.0,0.0,21.0,0.7142857142857143,15.0,0.375,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0
4651467,git@github.com:apache/flink.git,data class,class,flink-core/src/main/java/org/apache/flink/api/common/operators/base/DeltaIterationBase.java,283,306,WorksetPlaceHolder,class,WorksetPlaceHolder,283,306,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,5.0,14.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,6.0,0.0,4.0,0.3333333333333333,,,,,,,,,
4658287,git@github.com:apache/flink.git,data class,class,flink-runtime/src/main/java/org/apache/flink/runtime/rest/messages/json/RawJsonDeserializer.java,31,45,RawJsonDeserializer,class,RawJsonDeserializer,31,45,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,,,,,,,,,
4612586,git@github.com:apache/flink.git,data class,class,flink-runtime/src/main/java/org/apache/flink/runtime/checkpoint/CheckpointStatsSnapshot.java,30,103,CheckpointStatsSnapshot,class,CheckpointStatsSnapshot,30,103,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,5.0,25.0,0.0,6.0,1.0666666666666667,1.0,4.0,0.0,5.0,4.0,0.0,6.0,0.0,5.0,0.0,,,,,,,,,
4616422,git@github.com:apache/flink.git,data class,class,flink-optimizer/src/main/java/org/apache/flink/optimizer/plan/NamedChannel.java,24,46,NamedChannel,class,NamedChannel,24,46,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,3.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,,,,,,,,,
4611617,git@github.com:apache/flink.git,blob,class,flink-runtime/src/main/java/org/apache/flink/runtime/iterative/task/AbstractIterativeTask.java,67,407,AbstractIterativeTask,class,AbstractIterativeTask,67,407,,2,1,0,0,0,0,0,0,0,0,2.526315789473684,13.0,29.0,165.0,2.0,125.0,0.9529411764705882,11.0,0.0,3.0,10.0,18.0,0.0,81.0,0.09523809523809523,48.0,1.0,,,,,,,,,
4654593,git@github.com:apache/flink.git,feature envy,function,flink-libraries/flink-gelly/src/main/java/org/apache/flink/graph/types/valuearray/DoubleValueArray.java,179,186,DoubleValueArray,class,write,179,186,0,6,0,0,2,0,,0,1,0,,1.7307692307692308,4.0,8.0,179.0,0.0,16.0,0.8521739130434783,5.0,3.0,0.0,10.0,24.0,0.0,62.0,0.5047619047619047,45.0,0.8571428571428571,0.0,2.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0
4609125,git@github.com:apache/flink.git,feature envy,function,flink-libraries/flink-gelly/src/main/java/org/apache/flink/graph/types/valuearray/ValueArrayTypeInfo.java,165,170,ValueArrayTypeInfo,class,hashCode,165,170,0,2,1,0,0,0,0,0,0,0,0,2.5,1.0,34.0,105.0,1.0,48.0,1.0104166666666667,10.0,4.0,0.0,8.0,13.0,0.0,31.0,0.19230769230769232,35.0,0.6923076923076923,0.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0
4645346,git@github.com:apache/flink.git,blob,class,flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/operators/windowing/functions/InternalIterableProcessWindowFunction.java,32,70,InternalIterableProcessWindowFunction,class,InternalIterableProcessWindowFunction,32,70,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,12.0,26.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,9.0,0.16666666666666666,5.0,0.5,,,,,,,,,
4612119,git@github.com:apache/flink.git,feature envy,function,flink-runtime/src/main/java/org/apache/flink/runtime/taskexecutor/TaskExecutor.java,901,905,TaskExecutor,class,tryConnectToResourceManager,901,905,0,2,1,0,0,0,0,0,0,0,0,3.02,91.0,109.0,944.0,1.0,714.0,0.9416666666666668,12.0,5.0,1.0,25.0,49.0,0.0,294.0,0.19298245614035087,151.0,0.9473684210526315,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0
4498741,git@github.com:apache/flume.git,blob,class,flume-ng-core/src/main/java/org/apache/flume/interceptor/RegexFilteringInterceptor.java,144,164,Builder,class,Builder,144,164,,2,1,0,0,0,0,0,0,0,0,1.0,2.0,4.0,15.0,0.0,0.0,-0.0,1.0,0.0,14.0,2.0,2.0,0.0,7.0,1.0,2.0,1.0,,,,,,,,,
4498016,git@github.com:apache/flume.git,long method,function,flume-ng-core/src/main/java/org/apache/flume/lifecycle/LifecycleSupervisor.java,345,348,AlwaysRestartPolicy,class,isValid,345,348,0,2,1,0,0,0,0,0,0,0,0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0
4496686,git@github.com:apache/flume.git,feature envy,function,flume-ng-configuration/src/main/java/org/apache/flume/conf/sink/SinkProcessorConfiguration.java,73,98,SinkProcessorConfigurationType,enum,getConfiguration,73,98,0,2,1,0,0,0,0,0,0,0,0,2.0,1.0,3.0,29.0,0.0,0.0,1.5,4.0,1.0,0.0,4.0,2.0,0.0,7.0,1.0,6.0,0.5,1.0,4.0,4.0,1.0,0.5,2.0,20.0,6.0,1.0
4498078,git@github.com:apache/flume.git,blob,class,flume-ng-sinks/flume-ng-hbase-sink/src/main/java/org/apache/flume/sink/hbase/HbaseEventSerializer.java,36,61,HbaseEventSerializer,interface,HbaseEventSerializer,36,61,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,5.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.5,,,,,,,,,
4500236,git@github.com:apache/flume.git,blob,class,flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/proto/ProtosFactory.java,3913,3939,PutOrBuilder,interface,PutOrBuilder,3913,3939,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,7.0,0.0,10.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,5.0,1.0,5.0,1.0,,,,,,,,,
4499277,git@github.com:apache/flume.git,data class,class,flume-ng-core/src/main/java/org/apache/flume/instrumentation/GangliaServer.java,56,354,GangliaServer,class,GangliaServer,56,354,,10,0,1,3,0,,1,1,0,,2.2,6.0,15.0,185.0,0.0,31.0,0.9195804195804196,6.0,4.0,0.0,22.0,14.0,4.0,56.0,0.42857142857142855,33.0,0.3333333333333333,,,,,,,,,
4501314,git@github.com:apache/flume.git,long method,function,flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/LogFileV3.java,106,110,MetaDataReader,class,MetaDataReader,106,110,1,2,1,0,0,0,0,0,0,0,0,2.0,3.0,6.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.75,0.0,4.0,6.0,2.0
4500508,git@github.com:apache/flume.git,long method,function,flume-ng-sinks/flume-hdfs-sink/src/main/java/org/apache/flume/sink/hdfs/HDFSTextSerializer.java,53,64,HDFSTextSerializer,class,getKey,53,64,0,2,1,0,0,0,0,0,0,0,0,1.1666666666666667,2.0,5.0,30.0,0.0,15.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,17.0,0.0,7.0,0.3333333333333333,1.0,2.0,4.0,1.0,0.0,1.0,8.0,4.0,1.0
4500366,git@github.com:apache/flume.git,long method,function,flume-ng-core/src/main/java/org/apache/flume/channel/MultiplexingChannelSelector.java,83,145,MultiplexingChannelSelector,class,configure,83,145,0,6,0,1,2,0,,1,1,0,,5.666666666666667,3.0,6.0,66.0,1.0,0.0,0.7727272727272727,11.0,0.0,0.0,11.0,3.0,0.0,24.0,1.0,17.0,1.0,2.0,11.0,10.0,1.0,0.8333333333333334,3.0,35.0,22.0,1.0
4502113,git@github.com:apache/fluo.git,blob,class,modules/integration-tests/src/main/java/org/apache/fluo/integration/log/LogIT.java,69,77,SimpleBinaryLoader,class,SimpleBinaryLoader,69,77,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,,,,,,,,,
4503985,git@github.com:apache/fluo.git,blob,class,modules/command/src/main/java/org/apache/fluo/command/FluoScan.java,33,122,ScanOptions,class,ScanOptions,33,122,,8,0,1,3,0,,1,1,0,,1.625,6.0,6.0,55.0,3.0,16.0,0.8730158730158729,5.0,4.0,0.0,9.0,8.0,4.0,17.0,0.3333333333333333,13.0,0.2727272727272727,,,,,,,,,
4505549,git@github.com:apache/fluo.git,blob,class,modules/core/src/main/java/org/apache/fluo/core/impl/TimestampTracker.java,41,250,TimestampTracker,class,TimestampTracker,41,250,,8,0,1,2,0,,1,1,0,,2.2857142857142856,6.0,14.0,131.0,0.0,18.0,0.8545454545454546,9.0,5.0,0.0,10.0,12.0,0.0,46.0,0.42857142857142855,32.0,0.5,,,,,,,,,
4503220,git@github.com:apache/fluo.git,blob,class,modules/core/src/main/java/org/apache/fluo/core/metrics/MetricNames.java,21,134,MetricNames,class,MetricNames,21,134,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,69.0,0.0,91.0,1.017094017094017,1.0,14.0,0.0,18.0,14.0,0.0,18.0,0.0,15.0,0.0,,,,,,,,,
4502604,git@github.com:apache/fluo.git,data class,class,modules/core/src/main/java/org/apache/fluo/core/oracle/FluoOracleImpl.java,34,112,FluoOracleImpl,class,FluoOracleImpl,34,112,,2,1,0,0,0,0,0,0,0,0,2.75,6.0,11.0,58.0,0.0,0.0,0.5833333333333334,5.0,0.0,0.0,6.0,3.0,0.0,30.0,1.0,11.0,1.0,,,,,,,,,
4504481,git@github.com:apache/fluo.git,long method,function,modules/core/src/main/java/org/apache/fluo/core/oracle/OracleServer.java,448,467,OracleServer,class,childEvent,448,467,0,6,0,0,1,0,,0,1,0,,3.2857142857142856,13.0,41.0,244.0,0.0,0.0,0.8416666666666667,8.0,4.0,1.0,20.0,13.0,0.0,106.0,0.42857142857142855,46.0,0.5714285714285714,0.0,8.0,8.0,0.0,1.0,4.0,13.0,8.0,2.0
4580123,git@github.com:apache/fop.git,data class,class,fop-core/src/main/java/org/apache/fop/util/GenerationHelperContentHandler.java,33,161,GenerationHelperContentHandler,class,GenerationHelperContentHandler,33,161,,2,1,0,0,0,0,0,0,0,0,1.0,3.0,4.0,36.0,1.0,51.0,0.9333333333333333,1.0,3.0,0.0,3.0,11.0,0.0,20.0,0.03636363636363636,12.0,0.7272727272727273,,,,,,,,,
4578967,git@github.com:apache/fop.git,feature envy,function,fop-core/src/main/java/org/apache/fop/afp/svg/AFPFontFamilyResolver.java,51,61,AFPFontFamilyResolver,class,resolve,51,61,0,2,1,0,0,0,0,0,0,0,0,2.5,8.0,11.0,30.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0,22.0,0.0,10.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,8.0,3.0,1.0
4561905,git@github.com:apache/fop.git,feature envy,function,fop-core/src/main/java/org/apache/fop/render/pdf/PDFImageHandlerRawJPEG.java,59,62,PDFImageHandlerRawJPEG,class,isCompatible,59,62,0,2,1,0,0,0,0,0,0,0,0,1.4,0.0,8.0,15.0,1.0,10.0,1.0,3.0,4.0,0.0,1.0,5.0,0.0,5.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0
4586915,git@github.com:apache/fop.git,data class,class,fop-core/src/main/java/org/apache/fop/render/intermediate/BorderPainter.java,675,770,Corner,class,Corner,675,770,,2,1,0,0,0,0,0,0,0,0,2.0,7.0,2.0,60.0,0.0,9.0,1.0833333333333333,3.0,0.0,0.0,8.0,7.0,0.0,27.0,1.0,16.0,1.0,,,,,,,,,
4567462,git@github.com:apache/fop.git,blob,class,fop-core/src/main/java/org/apache/fop/render/intermediate/IFParser.java,481,491,DocumentTrailerHandler,class,DocumentTrailerHandler,481,491,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,,,,,,,,,
4572409,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/complexscripts/fonts/GlyphSubstitutionTable.java,1300,1306,ReverseChainedSingleSubtable,class,create,1300,1306,0,2,1,0,0,0,0,0,0,0,0,1.2,0.0,5.0,14.0,2.0,6.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,5.0,0.0,6.0,0.3333333333333333,0.0,2.0,0.0,0.0,1.0,1.0,5.0,6.0,6.0
4568919,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/fonts/truetype/OpenFont.java,813,862,OpenFont,class,readFont,813,862,0,6,0,1,2,0,,1,1,0,,3.493827160493827,41.0,30.0,1096.0,0.0,2477.0,0.9743589743589743,56.0,33.0,2.0,60.0,79.0,0.0,288.0,0.037927844588344126,283.0,0.4375,0.0,6.0,20.0,0.0,1.0,2.0,33.0,8.0,3.0
4571455,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/layoutmgr/table/ColumnSetup.java,201,235,ColumnSetup,class,computeTableUnit,201,235,0,8,0,1,2,0,,1,1,0,,3.3846153846153846,13.0,11.0,124.0,0.0,14.0,0.8181818181818182,8.0,0.0,0.0,6.0,12.0,0.0,46.0,0.38095238095238093,44.0,1.0,1.0,7.0,4.0,1.0,0.6666666666666666,4.0,18.0,10.0,2.0
4586123,git@github.com:apache/fop.git,feature envy,function,fop-core/src/main/java/org/apache/fop/fo/FOText.java,826,834,FOText,class,bidiLevelAt,826,834,0,2,1,0,0,0,0,0,0,0,0,2.7291666666666665,58.0,27.0,410.0,1.0,911.0,0.967391304347826,32.0,23.0,0.0,26.0,47.0,0.0,173.0,0.0796221322537112,131.0,0.41025641025641024,0.0,4.0,1.0,0.0,1.0,2.0,7.0,2.0,1.0
4583764,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/layoutmgr/inline/TextLayoutManager.java,639,657,TextAreaBuilder,class,addLetterAdjust,639,657,0,2,1,0,0,0,0,0,0,0,0,3.238095238095238,26.0,9.0,223.0,0.0,34.0,0.888888888888889,8.0,5.0,0.0,18.0,20.0,0.0,107.0,1.0,68.0,1.0,5.0,6.0,4.0,3.0,0.375,2.0,15.0,17.0,1.0
4574673,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/layoutmgr/AbstractLayoutManager.java,281,288,AbstractLayoutManager,class,addChildLMs,281,288,0,2,1,0,0,0,0,0,0,0,0,2.2325581395348837,16.0,23.0,217.0,1.0,674.0,0.9204545454545455,9.0,10.0,5.0,11.0,41.0,0.0,114.0,0.10541310541310542,96.0,0.6666666666666666,0.0,4.0,2.0,0.0,1.0,1.0,5.0,2.0,1.0
4566202,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/svg/AbstractFOPImageElementBridge.java,70,131,AbstractFOPImageElementBridge,class,createImageGraphicsNode,70,131,0,8,0,1,2,0,,1,1,0,,2.4,2.0,21.0,110.0,1.0,6.0,0.0,8.0,1.0,3.0,0.0,4.0,0.0,26.0,1.0,12.0,1.0,2.0,8.0,16.0,1.0,0.0,4.0,43.0,19.0,3.0
4564618,git@github.com:apache/fop.git,feature envy,function,fop-core/src/main/java/org/apache/fop/afp/AFPPaintingState.java,746,752,AFPData,class,clone,746,752,0,2,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,17.0,1.0,1.0,0.8333333333333334,1.0,0.0,0.0,3.0,3.0,0.0,7.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,3.0,0.0
4572175,git@github.com:apache/fop.git,data class,class,fop-core/src/main/java/org/apache/fop/render/intermediate/IFParser.java,463,473,DocumentHeaderHandler,class,DocumentHeaderHandler,463,473,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,,,,,,,,,
4578782,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/pdf/PDFDocument.java,1197,1206,CompressedTrailerOutputHelper,class,outputCrossReferenceObject,1197,1206,0,2,1,0,0,0,0,0,0,0,0,1.5,2.0,7.0,16.0,0.0,0.0,-0.0,2.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,0.3333333333333333,0.0,8.0,8.0,5.0
4582889,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/area/AreaTreeParser.java,260,323,Handler,class,startElement,260,323,0,4,0,1,2,0,,1,1,0,,3.9,28.0,86.0,776.0,1.0,141.0,0.9823232323232324,23.0,7.0,0.0,22.0,19.0,0.0,136.0,0.5,78.0,0.75,3.0,10.0,16.0,3.0,0.625,4.0,49.0,19.0,4.0
4576061,git@github.com:apache/fop.git,long method,function,fop-core/src/main/java/org/apache/fop/fo/flow/Leader.java,72,106,Leader,class,bind,72,106,0,8,0,1,2,0,,1,1,0,,1.7222222222222223,2.0,9.0,88.0,4.0,112.0,0.93125,8.0,12.0,0.0,10.0,17.0,0.0,45.0,0.09523809523809523,31.0,0.2,1.0,5.0,15.0,1.0,0.9090909090909091,1.0,24.0,12.0,1.0
4580142,git@github.com:apache/fop.git,blob,class,fop-core/src/main/java/org/apache/fop/layoutmgr/BalancingColumnBreakingAlgorithm.java,33,263,BalancingColumnBreakingAlgorithm,class,BalancingColumnBreakingAlgorithm,33,263,,2,1,0,0,0,0,0,0,0,0,3.9166666666666665,10.0,13.0,169.0,2.0,49.0,0.9,10.0,1.0,0.0,2.0,11.0,0.0,57.0,1.0,47.0,1.0,,,,,,,,,
4577168,git@github.com:apache/fop.git,data class,class,fop-core/src/main/java/org/apache/fop/render/pcl/PCLDocumentHandlerMaker.java,30,52,PCLDocumentHandlerMaker,class,PCLDocumentHandlerMaker,30,52,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,4.0,10.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,0.6666666666666666,,,,,,,,,
4555364,git@github.com:apache/freemarker.git,long method,function,src/main/java/freemarker/template/utility/NumberUtil.java,39,49,NumberUtil,class,isInfinite,39,49,0,2,1,0,0,0,0,0,0,0,0,7.375,1.0,5.0,93.0,0.0,21.0,1.0,23.0,1.0,0.0,4.0,7.0,0.0,35.0,1.0,59.0,0.8333333333333334,0.0,4.0,4.0,0.0,1.0,3.0,9.0,1.0,1.0
4556325,git@github.com:apache/freemarker.git,blob,class,src/main/java/freemarker/ext/beans/SimpleMapModel.java,47,122,SimpleMapModel,class,SimpleMapModel,47,122,,2,1,0,0,0,0,0,0,0,0,1.7272727272727273,0.0,15.0,44.0,1.0,0.0,0.5555555555555556,7.0,4.0,0.0,2.0,10.0,0.0,25.0,1.0,19.0,0.6,,,,,,,,,
4556665,git@github.com:apache/freemarker.git,data class,class,src/main/java/freemarker/ext/beans/EmptyCallableMemberDescriptor.java,28,35,EmptyCallableMemberDescriptor,class,EmptyCallableMemberDescriptor,28,35,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,
4556348,git@github.com:apache/freemarker.git,blob,class,src/main/java/freemarker/core/DynamicKeyName.java,40,306,DynamicKeyName,class,DynamicKeyName,40,306,,2,1,0,0,0,0,0,0,0,0,4.615384615384615,15.0,20.0,188.0,2.0,10.0,0.6060606060606061,26.0,5.0,0.0,3.0,12.0,0.0,59.0,1.0,60.0,1.0,,,,,,,,,
4553880,git@github.com:apache/freemarker.git,long method,function,src/main/java/freemarker/core/Environment.java,1128,1135,Environment,class,isSQLDateAndTimeTimeZoneSameAsNormal,1128,1135,0,2,1,0,0,0,0,0,0,0,0,3.3066666666666666,86.0,94.0,1601.0,1.0,10332.0,0.9812312312312312,24.0,31.0,0.0,45.0,149.0,0.0,484.0,0.03731343283582089,496.0,0.7101449275362319,0.0,3.0,5.0,0.0,1.0,1.0,6.0,1.0,0.0
4558704,git@github.com:apache/freemarker.git,data class,class,src/main/java/freemarker/core/TemplateConfiguration.java,77,718,TemplateConfiguration,class,TemplateConfiguration,77,718,,4,0,2,2,1,,1,1,1,,4.395348837209302,60.0,10.0,314.0,1.0,795.0,0.9512195121951219,56.0,34.0,0.0,11.0,42.0,0.0,329.0,0.047619047619047616,189.0,0.08333333333333333,,,,,,,,,
4556869,git@github.com:apache/freemarker.git,blob,class,src/main/java/freemarker/ext/jsp/SimpleTagDirectiveModel.java,44,116,SimpleTagDirectiveModel,class,SimpleTagDirectiveModel,44,116,,2,1,0,0,0,0,0,0,0,0,4.5,4.0,19.0,50.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,9.0,1.0,,,,,,,,,
7829822,git@github.com:apache/geode.git,feature envy,function,geode-web-api/src/integrationTest/java/org/apache/geode/rest/internal/web/controllers/AddFreeItemToOrders.java,130,133,AddFreeItemToOrders,class,getId,130,133,0,2,1,0,0,0,0,0,0,0,0,4.0,9.0,17.0,79.0,0.0,10.0,0.0,16.0,3.0,0.0,0.0,5.0,0.0,28.0,0.0,20.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
7824709,git@github.com:apache/geode.git,blob,class,geode-lucene/src/main/java/org/apache/geode/cache/lucene/internal/LuceneIndexForPartitionedRegion.java,49,277,LuceneIndexForPartitionedRegion,class,LuceneIndexForPartitionedRegion,49,277,,10,0,1,3,0,,1,1,0,,2.6875,36.0,35.0,149.0,1.0,97.0,0.9464285714285714,10.0,2.0,1.0,4.0,15.0,0.0,100.0,0.03571428571428571,43.0,0.75,,,,,,,,,
7834476,git@github.com:apache/geode.git,feature envy,function,geode-core/src/main/java/org/apache/geode/internal/cache/tier/sockets/AuthIds.java,41,43,AuthIds,class,getConnectionId,41,43,0,2,1,0,0,0,0,0,0,0,0,1.6666666666666667,0.0,2.0,16.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
7856180,git@github.com:apache/geode.git,blob,class,geode-core/src/main/java/org/apache/geode/internal/cache/persistence/query/TemporaryResultSetFactory.java,28,76,TemporaryResultSetFactory,class,TemporaryResultSetFactory,28,76,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,7.0,9.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,,,,,,,,,
7855032,git@github.com:apache/geode.git,long method,function,geode-core/src/main/java/org/apache/geode/distributed/internal/ClusterDistributionManager.java,3084,3091,ClusterDistributionManager,class,removeHealthMonitor,3084,3091,0,2,1,0,0,0,0,0,0,0,0,2.9415584415584415,61.0,88.0,2057.0,0.0,9960.0,0.9864100441501104,26.0,39.0,0.0,96.0,152.0,0.0,567.0,0.04151404151404151,453.0,0.648936170212766,1.0,3.0,3.0,1.0,0.5,1.0,6.0,5.0,2.0
7834065,git@github.com:apache/geode.git,blob,class,geode-core/src/main/java/org/apache/geode/internal/SystemTimer.java,427,460,SystemTimerTask,class,SystemTimerTask,427,460,,2,1,0,0,0,0,0,0,0,0,3.5,1.0,4.0,19.0,1.0,1.0,1.0,6.0,0.0,6.0,1.0,2.0,0.0,9.0,0.0,7.0,1.0,,,,,,,,,
